"Alba";"Bucerdea Vinoasa";"Engerix B";"1";"4";"2016"
"Alba";"Bucerdea Vinoasa";"Euvax";"3";"4";"2016"
"Alba";"Bucerdea Vinoasa";"Hexacima";"6";"4";"2016"
"Alba";"Bucerdea Vinoasa";"M-M-RVAXPRO";"4";"4";"2016"
"Alba";"Bucium";"BCG ( Alt produs )";"1";"4";"2016"
"Alba";"Bucium";"Diftavax";"1";"4";"2016"
"Alba";"Bucium";"Euvax";"1";"4";"2016"
"Alba";"Bucium";"Hexacima";"1";"4";"2016"
"Alba";"Bucium";"M-M-RVAXPRO";"3";"4";"2016"
"Alba";"Bucuru";"Hexacima";"2";"4";"2016"
"Alba";"Bucuru";"M-M-RVAXPRO";"2";"4";"2016"
"Alba";"Bulbuc";"M-M-RVAXPRO";"1";"4";"2016"
"Alba";"Buninginea";"Hexacima";"1";"4";"2016"
"Alba";"Buninginea";"M-M-RVAXPRO";"1";"4";"2016"
"Alba";"Butesti";"M-M-RVAXPRO";"1";"4";"2016"
"Alba";"Capilna";"BCG ( Alt produs )";"3";"4";"2016"
"Alba";"Capilna";"Diftavax";"2";"4";"2016"
"Alba";"Capilna";"Engerix B";"1";"4";"2016"
"Alba";"Capilna";"Euvax";"2";"4";"2016"
"Alba";"Capilna";"Hepavax";"2";"4";"2016"
"Alba";"Capilna";"Hexacima";"9";"4";"2016"
"Alba";"Capilna";"M-M-RVAXPRO";"7";"4";"2016"
"Alba";"Capilna";"Pentaxim";"2";"4";"2016"
"Alba";"Capilna";"Priorix";"1";"4";"2016"
"Alba";"Capilna";"Tetraxim";"2";"4";"2016"
"Alba";"Capilna de Jos";"BCG - Cantacuzino";"1";"4";"2016"
"Alba";"Capilna de Jos";"DTCoq";"1";"4";"2016"
"Alba";"Capilna de Jos";"Engerix B";"1";"4";"2016"
"Alba";"Capilna de Jos";"Hepavax";"2";"4";"2016"
"Alba";"Capilna de Jos";"Hexacima";"4";"4";"2016"
"Alba";"Capilna de Jos";"Imovax Polio";"1";"4";"2016"
"Alba";"Capilna de Jos";"M-M-RVAXPRO";"1";"4";"2016"
"Alba";"Capilna de Jos";"Priorix";"1";"4";"2016"
"Alba";"Capilna de Jos";"Tetraxim";"4";"4";"2016"
"Alba";"Captalan";"BCG - Cantacuzino";"1";"4";"2016"
"Alba";"Captalan";"Euvax";"1";"4";"2016"
"Alba";"Captalan";"Hexacima";"1";"4";"2016"
"Alba";"Captalan";"M-M-RVAXPRO";"2";"4";"2016"
"Alba";"Capud";"Diftavax";"1";"4";"2016"
"Alba";"Capud";"Hexacima";"2";"4";"2016"
"Alba";"Carpinis";"Diftavax";"2";"4";"2016"
"Alba";"Carpinis";"Euvax";"1";"4";"2016"
"Alba";"Carpinis";"Hexacima";"3";"4";"2016"
"Alba";"Carpinis";"M-M-RVAXPRO";"3";"4";"2016"
"Alba";"Cenade";"BCG ( Alt produs )";"1";"4";"2016"
"Alba";"Cenade";"Diftavax";"1";"4";"2016"
"Alba";"Cenade";"Euvax";"1";"4";"2016"
"Alba";"Cenade";"Hexacima";"2";"4";"2016"
"Alba";"Cergau Mare";"BCG ( Alt produs )";"5";"4";"2016"
"Alba";"Cergau Mare";"Diftavax";"6";"4";"2016"
"Alba";"Cergau Mare";"Euvax";"5";"4";"2016"
"Alba";"Cergau Mare";"Hexacima";"9";"4";"2016"
"Alba";"Cergau Mare";"M-M-RVAXPRO";"7";"4";"2016"
"Alba";"Cergau Mic";"Hexacima";"1";"4";"2016"
"Alba";"Cergau Mic";"M-M-RVAXPRO";"4";"4";"2016"
"Alba";"Cetatea de Balta";"BCG ( Alt produs )";"5";"4";"2016"
"Alba";"Cetatea de Balta";"BCG - Cantacuzino";"3";"4";"2016"
"Alba";"Cetatea de Balta";"Diftavax";"4";"4";"2016"
"Alba";"Cetatea de Balta";"DTCoq";"6";"4";"2016"
"Alba";"Cetatea de Balta";"Engerix B";"2";"4";"2016"
"Alba";"Cetatea de Balta";"Euvax";"4";"4";"2016"
"Alba";"Cetatea de Balta";"Hepavax";"1";"4";"2016"
"Alba";"Cetatea de Balta";"Hexacima";"5";"4";"2016"
"Alba";"Cetatea de Balta";"Hexaxim";"1";"4";"2016"
"Alba";"Cetatea de Balta";"M-M-RVAXPRO";"6";"4";"2016"
"Alba";"Cetatea de Balta";"Polio SABIN";"9";"4";"2016"
"Alba";"Cetatea de Balta";"Priorix";"5";"4";"2016"
"Alba";"Cetatea de Balta";"Tetraxim";"3";"4";"2016"
"Alba";"Cetatea de Balta";"Trimovax";"1";"4";"2016"
"Alba";"Cetatea de Balta";"Tritanrix";"6";"4";"2016"
"Alba";"Cetea";"BCG ( Alt produs )";"1";"4";"2016"
"Alba";"Cetea";"Euvax";"1";"4";"2016"
"Alba";"Cetea";"M-M-RVAXPRO";"2";"4";"2016"
"Alba";"Cib";"Hexacima";"1";"4";"2016"
"Alba";"Cib";"M-M-RVAXPRO";"1";"4";"2016"
"Alba";"Cicau";"M-M-RVAXPRO";"1";"4";"2016"
"Alba";"Cilnic";"BCG ( Alt produs )";"6";"4";"2016"
"Alba";"Cilnic";"Diftavax";"5";"4";"2016"
"Alba";"Cilnic";"Euvax";"6";"4";"2016"
"Alba";"Cilnic";"Hexacima";"5";"4";"2016"
"Alba";"Cilnic";"M-M-RVAXPRO";"7";"4";"2016"
"Alba";"Cimpeni";"BCG ( Alt produs )";"20";"4";"2016"
"Alba";"Cimpeni";"Diftavax";"9";"4";"2016"
"Alba";"Cimpeni";"DTCoq";"2";"4";"2016"
"Alba";"Cimpeni";"Engerix B";"7";"4";"2016"
"Alba";"Cimpeni";"Euvax";"16";"4";"2016"
"Alba";"Cimpeni";"Hexacima";"15";"4";"2016"
"Alba";"Cimpeni";"Infanrix Penta";"2";"4";"2016"
"Alba";"Cimpeni";"M-M-RVAXPRO";"7";"4";"2016"
"Alba";"Cimpeni";"Polio SABIN";"3";"4";"2016"
"Alba";"Cimpeni";"Priorix";"1";"4";"2016"
"Alba";"Cimpeni";"Tetracoq";"1";"4";"2016"
"Alba";"Cimpeni";"Tetraxim";"1";"4";"2016"
"Alba";"Cimpeni";"Tritanrix";"2";"4";"2016"
"Alba";"Cimpu Goblii";"BCG ( Alt produs )";"1";"4";"2016"
"Alba";"Cimpu Goblii";"Engerix B";"1";"4";"2016"
"Alba";"Cioara de Sus";"Hexacima";"1";"4";"2016"
"Alba";"Cionesti";"Euvax";"1";"4";"2016"
"Alba";"Cistei";"Diftavax";"2";"4";"2016"
"Alba";"Cistei";"M-M-RVAXPRO";"2";"4";"2016"
"Alba";"Cisteiu de Mures";"BCG ( Alt produs )";"1";"4";"2016"
"Alba";"Cisteiu de Mures";"Euvax";"2";"4";"2016"
"Alba";"Cisteiu de Mures";"Hexacima";"2";"4";"2016"
"Alba";"Cisteiu de Mures";"Infanrix Hexa";"2";"4";"2016"
"Alba";"Cisteiu de Mures";"M-M-RVAXPRO";"2";"4";"2016"
"Alba";"Cisteiu de Mures";"Meningococic tip C";"1";"4";"2016"
"Alba";"Cisteiu de Mures";"Pentaxim";"1";"4";"2016"
"Alba";"Cisteiu de Mures";"Priorix";"1";"4";"2016"
"Alba";"Ciugud";"BCG ( Alt produs )";"3";"4";"2016"
"Alba";"Ciugud";"BCG - Cantacuzino";"1";"4";"2016"
"Alba";"Ciugud";"Diftavax";"3";"4";"2016"
"Alba";"Ciugud";"DTCoq";"5";"4";"2016"
"Alba";"Ciugud";"Engerix B";"3";"4";"2016"
"Alba";"Ciugud";"Euvax";"7";"4";"2016"
"Alba";"Ciugud";"Hexacima";"5";"4";"2016"
"Alba";"Ciugud";"Infanrix hexa";"1";"4";"2016"
"Alba";"Ciugud";"M-M-RVAXPRO";"2";"4";"2016"
"Alba";"Ciugud";"Pentaxim";"4";"4";"2016"
"Alba";"Ciugud";"Polio SABIN";"3";"4";"2016"
"Alba";"Ciugud";"Priorix";"2";"4";"2016"
"Alba";"Ciugudu de Jos";"BCG ( Alt produs )";"2";"4";"2016"
"Alba";"Ciugudu de Jos";"Euvax";"2";"4";"2016"
"Alba";"Ciugudu de Jos";"Hexacima";"3";"4";"2016"
"Alba";"Ciugudu de Jos";"M-M-RVAXPRO";"1";"4";"2016"
"Alba";"Ciugudu de Jos";"Priorix";"2";"4";"2016"
"Alba";"Ciuguzel";"Hexacima";"2";"4";"2016"
"Alba";"Ciuguzel";"M-M-RVAXPRO";"4";"4";"2016"
"Alba";"Ciuldesti";"M-M-RVAXPRO";"1";"4";"2016"
"Alba";"Ciumbrud";"BCG ( Alt produs )";"4";"4";"2016"
"Alba";"Ciumbrud";"BCG - Cantacuzino";"1";"4";"2016"
"Alba";"Ciumbrud";"Diftavax";"7";"4";"2016"
"Alba";"Ciumbrud";"DTCoq";"1";"4";"2016"
"Alba";"Ciumbrud";"Engerix B";"3";"4";"2016"
"Alba";"Ciumbrud";"Euvax";"4";"4";"2016"
"Alba";"Ciumbrud";"Hexacima";"8";"4";"2016"
"Alba";"Ciumbrud";"M-M-RVAXPRO";"5";"4";"2016"
"Alba";"Ciumbrud";"Pentaxim";"4";"4";"2016"
"Alba";"Ciumbrud";"Priorix";"1";"4";"2016"
"Alba";"Ciuruleasa";"BCG ( Alt produs )";"8";"4";"2016"
"Alba";"Ciuruleasa";"BCG - Cantacuzino";"3";"4";"2016"
"Alba";"Ciuruleasa";"Diftavax";"3";"4";"2016"
"Alba";"Ciuruleasa";"DTCoq";"14";"4";"2016"
"Alba";"Ciuruleasa";"DTVax";"2";"4";"2016"
"Alba";"Ciuruleasa";"Euvax";"12";"4";"2016"
"Alba";"Ciuruleasa";"Hexacima";"12";"4";"2016"
"Alba";"Ciuruleasa";"Imovax Polio";"5";"4";"2016"
"Alba";"Ciuruleasa";"Infanrix";"2";"4";"2016"
"Alba";"Ciuruleasa";"M-M-RVAXPRO";"6";"4";"2016"
"Alba";"Ciuruleasa";"Polio SABIN";"27";"4";"2016"
"Alba";"Ciuruleasa";"Priorix";"18";"4";"2016"
"Alba";"Ciuruleasa";"Tetracoq";"7";"4";"2016"
"Alba";"Ciuruleasa";"Tritanrix";"18";"4";"2016"
"Alba";"Cobles";"Hexacima";"1";"4";"2016"
"Alba";"Coleseni";"Euvax";"1";"4";"2016"
"Alba";"Coltesti";"Euvax";"1";"4";"2016"
"Alba";"Coltesti";"Hexacima";"2";"4";"2016"
"Alba";"Coltesti";"M-M-RVAXPRO";"2";"4";"2016"
"Alba";"Copand";"Hexacima";"1";"4";"2016"
"Alba";"Copand";"Infanrix Hexa";"2";"4";"2016"
"Alba";"Coslariu";"Hexacima";"2";"4";"2016"
"Alba";"Coslariu";"Imovax dT";"1";"4";"2016"
"Alba";"Coslariu";"M-M-RVAXPRO";"4";"4";"2016"
"Alba";"Coslariu";"Varilrix";"1";"4";"2016"
"Alba";"Coslariu Nou";"M-M-RVAXPRO";"1";"4";"2016"
"Alba";"Craciunelu de Jos";"BCG ( Alt produs )";"1";"4";"2016"
"Alba";"Craciunelu de Jos";"Diftavax";"5";"4";"2016"
"Alba";"Craciunelu de Jos";"Euvax";"1";"4";"2016"
"Alba";"Craciunelu de Jos";"Hexacima";"11";"4";"2016"
"Alba";"Craciunelu de Jos";"M-M-RVAXPRO";"13";"4";"2016"
"Alba";"Craiva";"BCG ( Alt produs )";"1";"4";"2016"
"Alba";"Craiva";"Engerix B";"1";"4";"2016"
"Alba";"Craiva";"Hexacima";"2";"4";"2016"
"Alba";"Craiva";"M-M-RVAXPRO";"1";"4";"2016"
"Alba";"Cricau";"BCG ( Alt produs )";"2";"4";"2016"
"Alba";"Cricau";"BCG - Cantacuzino";"3";"4";"2016"
"Alba";"Cricau";"Diftavax";"3";"4";"2016"
"Alba";"Cricau";"DTCoq";"3";"4";"2016"
"Alba";"Cricau";"Euvax";"4";"4";"2016"
"Alba";"Cricau";"Hepavax";"3";"4";"2016"
"Alba";"Cricau";"Hexacima";"7";"4";"2016"
"Alba";"Cricau";"Imovax Polio";"12";"4";"2016"
"Alba";"Cricau";"Infanrix";"4";"4";"2016"
"Alba";"Cricau";"M-M-RVAXPRO";"11";"4";"2016"
"Alba";"Cricau";"Pentaxim";"1";"4";"2016"
"Alba";"Cricau";"Polio SABIN";"9";"4";"2016"
"Alba";"Cricau";"Priorix";"7";"4";"2016"
"Alba";"Cricau";"Tetraxim";"5";"4";"2016"
